age_group,room,activity_code,subcategory,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents
45-54,Household Activities,020903,HH & personal mail & messages (except e-mail),0.4223138768247776,0.007038564613746293,14651840258.4984,993
45-54,Household Activities,020904,HH & personal e-mail and messages,1.7229422762145385,0.028715704603575642,14651840258.4984,993
45-54,Household Activities,020905,Home security,0.14871051304293897,0.0024785085507156497,14651840258.4984,993
45-54,Household Activities,029999,"Household activities, n.e.c.*",0.2308201946032709,0.0038470032433878484,14651840258.4984,993
45-54,Household Activities,070101,Grocery shopping,7.022375342262986,0.11703958903771644,14651840258.4984,993
45-54,Household Activities,070102,Purchasing gas,0.14978375071165997,0.0024963958451943327,14651840258.4984,993
45-54,Household Activities,070103,Purchasing food (not groceries),1.7340703627143894,0.02890117271190649,14651840258.4984,993
45-54,Household Activities,070104,"Shopping, except groceries, food and gas",11.356612724970873,0.18927687874951454,14651840258.4984,993
45-54,Household Activities,070105,Waiting associated with shopping,0.09569218020071386,0.0015948696700118978,14651840258.4984,993
45-54,Household Activities,070199,"Shopping, n.e.c.*",0.011424645551056893,0.00019041075918428156,14651840258.4984,993
45-54,Household Activities,070201,Comparison shopping,0.46232906479421887,0.007705484413236981,14651840258.4984,993
45-54,Leisure,090103,Using clothing repair and cleaning services,0.05538942107585364,0.0009231570179308939,14651840258.4984,993
45-54,Leisure,090201,Using home maint/repair/décor/construction svcs,0.1397378466226706,0.0023289641103778434,14651840258.4984,993
45-54,Leisure,090301,Using pet services,0.01426135559481167,0.00023768925991352784,14651840258.4984,993
45-54,Leisure,090501,Using vehicle maintenance or repair services,0.187466670901621,0.003124444515027017,14651840258.4984,993
45-54,Leisure,090502,Waiting associated with vehicle main. or repair svcs,0.11425748050182667,0.0019042913416971112,14651840258.4984,993
45-54,Leisure,100102,Using social services,0.06671491008701518,0.0011119151681169197,14651840258.4984,993
45-54,Leisure,100103,"Obtaining licenses & paying fines, fees, taxes",0.030139791982062458,0.0005023298663677076,14651840258.4984,993
45-54,Leisure,100201,Civic obligations & participation,0.05291833608289708,0.0008819722680482847,14651840258.4984,993
45-54,Leisure,110101,Eating and drinking,62.9174333335193,1.0486238888919883,14651840258.4984,993
45-54,Leisure,110201,Waiting associated w/eating & drinking,0.18604207617883975,0.003100701269647329,14651840258.4984,993
45-54,Leisure,120101,Socializing and communicating with others,33.968984886553145,0.566149748109219,14651840258.4984,993
45-54,Leisure,120201,Attending or hosting parties/receptions/ceremonies,3.2964190871439225,0.05494031811906538,14651840258.4984,993
45-54,Leisure,120202,Attending meetings for personal interest (not volunteering),0.22123549340458668,0.0036872582234097778,14651840258.4984,993
45-54,Leisure,120301,"Relaxing, thinking",27.664799131305994,0.46107998552176654,14651840258.4984,993
45-54,Leisure,120302,Tobacco and drug use,0.4996769333011123,0.008327948888351871,14651840258.4984,993
45-54,Leisure,120303,Television and movies (not religious),128.04886876374962,2.1341478127291604,14651840258.4984,993
45-54,Leisure,120304,Television (religious),0.015558780284648905,0.00025931300474414844,14651840258.4984,993
45-54,Leisure,120305,Listening to the radio,0.7045640138556984,0.011742733564261641,14651840258.4984,993
45-54,Leisure,120306,Listening to/playing music (not radio),0.8066014774477531,0.013443357957462551,14651840258.4984,993
45-54,Leisure,120307,Playing games,9.981172823234992,0.16635288038724988,14651840258.4984,993
45-54,Leisure,120308,Computer use for leisure (exc. Games),8.967561350284223,0.14945935583807038,14651840258.4984,993
45-54,Leisure,120309,Arts and crafts as a hobby,1.3007082475369476,0.02167847079228246,14651840258.4984,993
45-54,Leisure,120311,"Hobbies, except arts & crafts and collecting",0.019653633891883005,0.00032756056486471676,14651840258.4984,993
45-54,Leisure,120312,Reading for personal interest,10.727546442551727,0.17879244070919545,14651840258.4984,993
45-54,Leisure,120313,Writing for personal interest,0.1369283224037068,0.002282138706728447,14651840258.4984,993
45-54,Leisure,120399,"Relaxing and leisure, n.e.c.*",0.03928759120973478,0.000654793186828913,14651840258.4984,993
45-54,Leisure,120401,Attending performing arts,0.6671729793690057,0.011119549656150094,14651840258.4984,993
45-54,Leisure,120402,Attending museums,0.1618747657772807,0.002697912762954678,14651840258.4984,993
45-54,Leisure,120403,Attending movies/film,0.602488227613199,0.010041470460219982,14651840258.4984,993
45-54,Leisure,120499,"Arts and entertainment, n.e.c.*",1.4688850008527268,0.02448141668087878,14651840258.4984,993
45-54,Leisure,130101,Doing aerobics,0.03276675607298305,0.0005461126012163842,14651840258.4984,993
45-54,Leisure,130103,Playing basketball,0.0732187792336159,0.0012203129872269318,14651840258.4984,993
45-54,Leisure,130104,Biking,1.7177926003191073,0.028629876671985122,14651840258.4984,993
45-54,Leisure,130106,Boating,0.6073188208195518,0.01012198034699253,14651840258.4984,993
45-54,Leisure,130107,Bowling,0.07379108548119706,0.0012298514246866176,14651840258.4984,993
45-54,Leisure,130109,Dancing,0.044439308950368336,0.0007406551491728056,14651840258.4984,993
45-54,Leisure,130110,Participating in equestrian sports,0.6025289247520638,0.01004214874586773,14651840258.4984,993
45-54,Leisure,130112,Fishing,0.3049784639129219,0.005082974398548698,14651840258.4984,993
45-54,Leisure,130114,Golfing,0.2284039246702101,0.003806732077836835,14651840258.4984,993
45-54,Leisure,130116,Hiking,0.28393513567849926,0.004732252261308321,14651840258.4984,993
45-54,Leisure,130119,Participating in martial arts,0.09483522868406598,0.001580587144734433,14651840258.4984,993
45-54,Leisure,130120,Playing racquet sports,0.0979957518778812,0.00163326253129802,14651840258.4984,993
45-54,Leisure,130122,"Roller skating, inline skating, skateboarding",0.09464664542836897,0.0015774440904728162,14651840258.4984,993
45-54,Leisure,130124,Running,0.7311858637147648,0.012186431061912747,14651840258.4984,993
45-54,Leisure,130125,"Skiing, ice skating, snowboarding",0.27871690814334893,0.004645281802389148,14651840258.4984,993
45-54,Leisure,130128,Using cardiovascular equipment,0.2920499794401944,0.004867499657336573,14651840258.4984,993
45-54,Leisure,130131,Walking,4.2063047792759285,0.0701050796545988,14651840258.4984,993
45-54,Leisure,130132,Participating in water sports,1.3561164785643927,0.022601941309406546,14651840258.4984,993
45-54,Leisure,130133,Weightlifting/strength training,1.9161881499905165,0.03193646916650861,14651840258.4984,993
45-54,Leisure,130134,"Working out, unspecified",2.1360154940664215,0.03560025823444036,14651840258.4984,993
45-54,Leisure,130136,Doing yoga,1.0745043414990703,0.017908405691651173,14651840258.4984,993
45-54,Leisure,130199,Playing sports n.e.c.*,0.6233162101077027,0.010388603501795044,14651840258.4984,993
45-54,Leisure,130202,Watching baseball,0.61212290692138,0.010202048448689667,14651840258.4984,993
45-54,Leisure,130203,Watching basketball,0.2698766497947707,0.004497944163246179,14651840258.4984,993
45-54,Leisure,130213,Watching football,0.6873599504780196,0.01145599917463366,14651840258.4984,993
45-54,Leisure,130216,Watching hockey,0.007533406811209131,0.00012555678018681885,14651840258.4984,993
45-54,Leisure,130218,Watching racquet sports,0.006700498218494055,0.00011167497030823426,14651840258.4984,993
45-54,Leisure,130222,Watching running,0.08551847722687168,0.0014253079537811947,14651840258.4984,993
45-54,Leisure,130224,Watching soccer,0.06689335121302552,0.0011148891868837587,14651840258.4984,993
45-54,Leisure,130299,"Attending sporting events, n.e.c.*",0.17597841841200015,0.0029329736402000026,14651840258.4984,993
45-54,Leisure,140101,Attending religious services,4.74677237554267,0.07911287292571116,14651840258.4984,993
45-54,Leisure,140102,Participation in religious practices,4.418551006937212,0.07364251678228687,14651840258.4984,993
45-54,Leisure,140105,Religious education activities,0.22172224595241913,0.003695370765873652,14651840258.4984,993
45-54,Leisure,150101,Computer use,1.0272042249764946,0.017120070416274908,14651840258.4984,993
45-54,Leisure,150102,Organizing and preparing,0.2130271411447272,0.0035504523524121203,14651840258.4984,993
45-54,Leisure,150103,Reading,0.0058604762573162324,9.767460428860387e-05,14651840258.4984,993
45-54,Leisure,150104,Telephone calls (except hotline counseling),0.06675606863906466,0.0011126011439844112,14651840258.4984,993
45-54,Leisure,150105,Writing,0.06811725195986575,0.001135287532664429,14651840258.4984,993
45-54,Leisure,150106,Fundraising,0.005415594103377978,9.02599017229663e-05,14651840258.4984,993
45-54,Leisure,150199,"Administrative & support activities, n.e.c.*",0.18144423574001867,0.0030240705956669778,14651840258.4984,993
45-54,Leisure,150201,"Food preparation, presentation, clean-up",0.4226917889969068,0.007044863149948446,14651840258.4984,993
45-54,Leisure,150202,Collecting & delivering clothing & other goods,0.021662376413511913,0.0003610396068918652,14651840258.4984,993
45-54,Leisure,150203,Providing care,0.4449785483790522,0.00741630913965087,14651840258.4984,993
45-54,Leisure,150204,"Teaching, leading, counseling, mentoring",1.5539448509201994,0.02589908084866999,14651840258.4984,993
45-54,Leisure,150299,"Social service & care activities, n.e.c.*",0.09020132333294538,0.001503355388882423,14651840258.4984,993
45-54,Leisure,150302,"Indoor & outdoor maintenance, repair, & clean-up",0.2807615684204564,0.0046793594736742735,14651840258.4984,993
45-54,Leisure,150401,Performing,0.31030623264900076,0.005171770544150012,14651840258.4984,993
45-54,Leisure,150402,Serving at volunteer events & cultural activities,0.6038721610734326,0.010064536017890542,14651840258.4984,993
45-54,Leisure,150501,"Attending meetings, conferences, & training",2.0410373057256312,0.03401728842876052,14651840258.4984,993
45-54,Leisure,150601,Public health activities,0.0786433213706884,0.0013107220228448066,14651840258.4984,993
45-54,Leisure,150701,Waiting associated with volunteer activities,0.02078626568116384,0.00034643776135273065,14651840258.4984,993
45-54,Leisure,150801,Security procedures related to volunteer activities,0.041117757924166894,0.0006852959654027815,14651840258.4984,993
45-54,Leisure,159999,"Volunteer activities, n.e.c.*",1.7451515545850254,0.029085859243083757,14651840258.4984,993
45-54,Leisure,160101,Telephone calls to/from family members,3.012869869921528,0.050214497832025466,14651840258.4984,993
45-54,Leisure,160102,"Telephone calls to/from friends, neighbors, or acquaintances",1.6300521929538947,0.02716753654923158,14651840258.4984,993
45-54,Leisure,160104,Telephone calls to/from salespeople,0.15320676915271075,0.002553446152545179,14651840258.4984,993
45-54,Leisure,160105,Telephone calls to/from professional or personal care svcs providers,0.11736649727686867,0.0019561082879478112,14651840258.4984,993
45-54,Leisure,160106,Telephone calls to/from household services providers,0.04006196746502048,0.0006676994577503413,14651840258.4984,993
45-54,Leisure,160108,Telephone calls to/from government officials,0.23607975855148025,0.003934662642524671,14651840258.4984,993
45-54,Leisure,160199,"Telephone calls (to or from), n.e.c.*",1.1058539740441544,0.018430899567402573,14651840258.4984,993
45-54,Leisure,500101,Insufficient detail in verbatim,5.520482482178314,0.09200804136963855,14651840258.4984,993
45-54,Leisure,500103,Missing travel or destination,0.5494819806675826,0.009158033011126377,14651840258.4984,993
45-54,Leisure,500105,"Respondent refused to provide information/""none of your business""",0.09958781162959804,0.0016597968604933006,14651840258.4984,993
45-54,Leisure,500106,Gap/can't remember,2.9005054280073024,0.04834175713345504,14651840258.4984,993
45-54,Leisure,500107,Unable to code activity at 1st tier,0.0036853337750034887,6.142222958339148e-05,14651840258.4984,993
45-54,Caregiving,030101,Physical care for hh children,5.821627106685154,0.09702711844475258,14651840258.4984,993
45-54,Caregiving,030102,Reading to/with hh children,0.43664171598123885,0.007277361933020647,14651840258.4984,993
45-54,Caregiving,030103,"Playing with hh children, not sports",1.900020921699794,0.031667015361663234,14651840258.4984,993
45-54,Caregiving,030104,Arts and crafts with hh children,0.027231501467979483,0.00045385835779965803,14651840258.4984,993
45-54,Caregiving,030105,Playing sports with hh children,0.4621925350905063,0.007703208918175105,14651840258.4984,993
45-54,Caregiving,030106,Talking with/listening to hh children,1.5589638300045274,0.025982730500075456,14651840258.4984,993
45-54,Caregiving,030108,Organization & planning for hh children,0.3834404333337015,0.006390673888895025,14651840258.4984,993
45-54,Caregiving,030109,Looking after hh children (as a primary activity),0.2946981242285097,0.0049116354038084955,14651840258.4984,993
45-54,Caregiving,030110,Attending hh children's events,3.5692388079475483,0.059487313465792474,14651840258.4984,993
45-54,Caregiving,030111,Waiting for/with hh children,0.756183987556115,0.012603066459268585,14651840258.4984,993
45-54,Caregiving,030112,Picking up/dropping off hh children,1.7978456039059703,0.029964093398432836,14651840258.4984,993
45-54,Caregiving,030199,"Caring for & helping hh children, n.e.c.*",0.005362860872702953,8.938101454504921e-05,14651840258.4984,993
45-54,Caregiving,030201,Homework (hh children),2.4250130358276847,0.04041688393046141,14651840258.4984,993
45-54,Caregiving,030202,Meetings and school conferences (hh children),0.20503417646625363,0.0034172362744375605,14651840258.4984,993
45-54,Caregiving,030203,Home schooling of hh children,0.32995167420934574,0.005499194570155763,14651840258.4984,993
45-54,Caregiving,030299,"Activities related to hh child's education, n.e.c.*",0.12132757613960846,0.002022126268993474,14651840258.4984,993
45-54,Caregiving,030301,Providing medical care to hh children,0.9023647844981858,0.015039413074969763,14651840258.4984,993
45-54,Caregiving,030302,Obtaining medical care for hh children,0.19109753996717352,0.003184958999452892,14651840258.4984,993
45-54,Caregiving,030303,Waiting associated with hh children's health,0.28701804459047087,0.004783634076507848,14651840258.4984,993
45-54,Caregiving,030401,Physical care for hh adults,0.7460601319890467,0.01243433553315078,14651840258.4984,993
45-54,Caregiving,030402,Looking after hh adult (as a primary activity),0.007370112709456127,0.00012283521182426878,14651840258.4984,993
45-54,Caregiving,030403,Providing medical care to hh adult,0.047431064102708656,0.0007905177350451442,14651840258.4984,993
45-54,Caregiving,030405,Waiting associated with caring for household adults,0.37509472623879037,0.0062515787706465065,14651840258.4984,993
45-54,Caregiving,030501,Helping hh adults,0.06083315180821027,0.0010138858634701712,14651840258.4984,993
45-54,Caregiving,030502,Organization & planning for hh adults,0.035034511785477784,0.000583908529757963,14651840258.4984,993
45-54,Caregiving,030503,Picking up/dropping off hh adult,0.19003454289656901,0.0031672423816094834,14651840258.4984,993
45-54,Caregiving,030504,Waiting associated with helping hh adults,0.07044138299101459,0.001174023049850243,14651840258.4984,993
45-54,Caregiving,030599,"Helping household adults, n.e.c.*",0.1920274585139743,0.0032004576418995716,14651840258.4984,993
45-54,Caregiving,040101,Physical care for nonhh children,0.17174662581756994,0.002862443763626166,14651840258.4984,993
45-54,Caregiving,040102,Reading to/with nonhh children,0.011146799290324643,0.00018577998817207738,14651840258.4984,993
45-54,Caregiving,040103,"Playing with nonhh children, not sports",1.060410563237088,0.0176735093872848,14651840258.4984,993
45-54,Caregiving,040104,Arts and crafts with nonhh children,0.022293598580649287,0.00037155997634415476,14651840258.4984,993
45-54,Caregiving,040106,Talking with/listening to nonhh children,0.28067077911713223,0.00467784631861887,14651840258.4984,993
45-54,Caregiving,040109,Looking after nonhh children (as primary activity),0.26152438806889816,0.004358739801148303,14651840258.4984,993
45-54,Caregiving,040110,Attending nonhh children's events,0.12918069308038088,0.002153011551339681,14651840258.4984,993
45-54,Caregiving,040111,Waiting for/with nonhh children,0.1616185922062647,0.0026936432034377453,14651840258.4984,993
45-54,Caregiving,040112,Dropping off/picking up nonhh children,0.14104788825579687,0.0023507981375966145,14651840258.4984,993
45-54,Caregiving,040199,"Caring for and helping nonhh children, n.e.c.*",0.10698084375069193,0.0017830140625115323,14651840258.4984,993
45-54,Caregiving,040401,Physical care for nonhh adults,0.009623444918858989,0.00016039074864764981,14651840258.4984,993
45-54,Caregiving,040402,Looking after nonhh adult (as a primary activity),0.0011695122312315696,1.949187052052616e-05,14651840258.4984,993
45-54,Caregiving,040403,Providing medical care to nonhh adult,0.048265747854326586,0.0008044291309054431,14651840258.4984,993
45-54,Caregiving,040404,Obtaining medical and care services for nonhh adult,0.057303936993025044,0.0009550656165504174,14651840258.4984,993
45-54,Caregiving,040501,"Housework, cooking, & shopping assistance for nonhh adults",0.8454019593420397,0.014090032655700661,14651840258.4984,993
45-54,Caregiving,040502,House & lawn maintenance & repair assistance for nonhh adults,2.0065881629468456,0.03344313604911409,14651840258.4984,993
45-54,Caregiving,040503,Animal & pet care assistance for nonhh adults,0.15349969478966288,0.0025583282464943812,14651840258.4984,993
45-54,Caregiving,040504,Vehicle & appliance maintenance/repair assistance for nonhh adults,0.5060441607536958,0.008434069345894931,14651840258.4984,993
45-54,Caregiving,040505,Financial management assistance for nonhh adults,0.07686524158234448,0.0012810873597057413,14651840258.4984,993
45-54,Caregiving,040506,Household management & paperwork assistance for nonhh adults,0.05475381265412242,0.0009125635442353737,14651840258.4984,993
45-54,Caregiving,040507,Picking up/dropping off nonhh adult,0.12249767264337091,0.002041627877389515,14651840258.4984,993
45-54,Caregiving,040508,Waiting associated with helping nonhh adults,0.19203678391177756,0.0032006130651962925,14651840258.4984,993
45-54,Caregiving,040599,"Helping nonhh adults, n.e.c.*",0.14811078256445911,0.002468513042740985,14651840258.4984,993
45-54,Caregiving,080101,Using paid childcare services,0.0037536436520688955,6.256072753448159e-05,14651840258.4984,993
45-54,Caregiving,080201,Banking,0.15342379034107592,0.0025570631723512652,14651840258.4984,993
45-54,Caregiving,080202,Using other financial services,0.1882670570889825,0.003137784284816375,14651840258.4984,993
45-54,Caregiving,080299,"Using financial services and banking, n.e.c.*",0.0485116812741511,0.0008085280212358516,14651840258.4984,993
45-54,Caregiving,080401,Using health and care services outside the home,2.896503186546337,0.04827505310910562,14651840258.4984,993
45-54,Caregiving,080403,Waiting associated with medical services,0.36109509399249795,0.006018251566541633,14651840258.4984,993
45-54,Caregiving,080501,Using personal care services,1.2614556876631031,0.02102426146105172,14651840258.4984,993
45-54,Caregiving,080502,Waiting associated w/personal care services,0.06925270360678502,0.0011542117267797504,14651840258.4984,993
45-54,Caregiving,080601,Activities rel. to purchasing/selling real estate,0.09725875163330056,0.0016209791938883425,14651840258.4984,993
45-54,Caregiving,080701,Using veterinary services,0.2928648051648308,0.004881080086080514,14651840258.4984,993
45-54,Caregiving,080702,Waiting associated with veterinary services,0.026151388840117546,0.00043585648066862576,14651840258.4984,993
45-54,Travel,180101,Travel related to personal care,0.6341191748178631,0.01056865291363105,14651840258.4984,993
45-54,Travel,180201,Travel related to housework,0.2607869943212683,0.004346449905354472,14651840258.4984,993
45-54,Travel,180202,"Travel related to food & drink prep., clean-up, & presentation",0.1654113113828274,0.0027568551897137897,14651840258.4984,993
45-54,Travel,180203,"Travel related to interior maintenance, repair, & decoration",0.00589181408101955,9.819690135032583e-05,14651840258.4984,993
45-54,Travel,180204,"Travel related to exterior maintenance, repair, & decoration",0.009868645374462248,0.00016447742290770414,14651840258.4984,993
45-54,Travel,180205,"Travel related to lawn, garden, and houseplant care",0.023458724729082298,0.000390978745484705,14651840258.4984,993
45-54,Travel,180206,Travel related to care for animals and pets (not vet care),0.2758590723266412,0.00459765120544402,14651840258.4984,993
45-54,Travel,180207,Travel related to vehicle care & maintenance (by self),0.13923911913504575,0.0023206519855840956,14651840258.4984,993
45-54,Travel,180208,"Travel related to appliance, tool, and toy set-up, repair, & maintenance (by self)",0.009195994470465835,0.00015326657450776392,14651840258.4984,993
45-54,Travel,180209,Travel related to household management,1.1619896061489932,0.01936649343581655,14651840258.4984,993
45-54,Travel,180301,Travel related to caring for & helping hh children,6.746450673573291,0.11244084455955485,14651840258.4984,993
45-54,Travel,180302,Travel related to hh children's education,0.12199110981317558,0.0020331851635529263,14651840258.4984,993
45-54,Travel,180303,Travel related to hh children's health,0.2789707972684728,0.00464951328780788,14651840258.4984,993
45-54,Travel,180304,Travel related to caring for hh adults,0.41025109905545254,0.006837518317590875,14651840258.4984,993
45-54,Travel,180305,Travel related to helping hh adults,1.4506953243694087,0.024178255406156812,14651840258.4984,993
45-54,Travel,180401,Travel related to caring for and helping nonhh children,0.6853353364957591,0.011422255608262651,14651840258.4984,993
45-54,Travel,180404,Travel related to caring for nonhh adults,0.07084078539137134,0.0011806797565228557,14651840258.4984,993
45-54,Travel,180405,Travel related to helping nonhh adults,1.5271551081188461,0.025452585135314103,14651840258.4984,993
45-54,Travel,180501,Travel related to working,21.614235082395883,0.36023725137326473,14651840258.4984,993
45-54,Travel,180502,Travel related to work-related activities,0.054742395178814296,0.0009123732529802383,14651840258.4984,993
45-54,Travel,180503,Travel related to income-generating activities,0.11037369775272701,0.0018395616292121168,14651840258.4984,993
45-54,Travel,180601,Travel related to taking class,0.08510823757800363,0.0014184706263000607,14651840258.4984,993
45-54,Travel,180701,Travel related to grocery shopping,4.108549739719303,0.06847582899532172,14651840258.4984,993
45-54,Travel,180702,Travel related to purchasing gas,1.0228270884230535,0.017047118140384225,14651840258.4984,993
45-54,Travel,180703,Travel related to purchasing food (not groceries),3.3668262009369427,0.05611377001561571,14651840258.4984,993
45-54,Travel,180704,"Travel related to shopping, ex groceries, food, and gas",6.320093841882121,0.10533489736470202,14651840258.4984,993
45-54,Travel,180799,"Travel related to consumer purchases, n.e.c.*",0.048680988294020906,0.0008113498049003485,14651840258.4984,993
45-54,Travel,180802,Travel related to using financial services and banking,0.4337242419599413,0.007228737365999022,14651840258.4984,993
45-54,Travel,180804,Travel related to using medical services,1.5725292556510975,0.026208820927518292,14651840258.4984,993
45-54,Travel,180805,Travel related to using personal care services,0.5581245713741029,0.009302076189568381,14651840258.4984,993
45-54,Travel,180807,Travel related to using veterinary services,0.4131242716169585,0.006885404526949309,14651840258.4984,993
45-54,Travel,180901,Travel related to using household services,0.013346848452012925,0.0002224474742002154,14651840258.4984,993
45-54,Travel,180903,Travel related to using pet services (not vet),0.07069761628638063,0.0011782936047730105,14651840258.4984,993
45-54,Travel,180905,Travel related to using vehicle maintenance & repair services,0.21166045563488067,0.0035276742605813444,14651840258.4984,993
45-54,Travel,181001,Travel related to using government services,0.020093194654708303,0.0003348865775784717,14651840258.4984,993
45-54,Travel,181002,Travel related to civic obligations & participation,0.22049306701207116,0.003674884450201186,14651840258.4984,993
45-54,Travel,181101,Travel related to eating and drinking,5.599924657007293,0.09333207761678822,14651840258.4984,993
45-54,Travel,181201,Travel related to socializing and communicating,5.3538729073240425,0.08923121512206737,14651840258.4984,993
45-54,Travel,181202,Travel related to attending or hosting social events,0.6193317885815913,0.010322196476359855,14651840258.4984,993
45-54,Travel,181203,Travel related to relaxing and leisure,1.0897309754988216,0.01816218292498036,14651840258.4984,993
45-54,Travel,181204,Travel related to arts and entertainment,0.5899718353900802,0.009832863923168005,14651840258.4984,993
45-54,Travel,181205,Travel as a form of entertainment,0.47014060516849726,0.007835676752808288,14651840258.4984,993
45-54,Travel,181301,Travel related to participating in sports/exercise/recreation,2.02005234248799,0.0336675390414665,14651840258.4984,993
45-54,Travel,181302,Travel related to attending sporting/recreational events,0.6916074594978177,0.011526790991630294,14651840258.4984,993
45-54,Travel,181401,Travel related to religious/spiritual practices,1.263204971774368,0.021053416196239468,14651840258.4984,993
45-54,Travel,181501,Travel related to volunteering,0.8783590178834021,0.014639316964723368,14651840258.4984,993
45-54,Travel,181599,"Travel related to volunteer activities, n.e.c.*",0.05185772530862615,0.0008642954218104359,14651840258.4984,993
45-54,Travel,181601,Travel related to phone calls,0.13265398221214864,0.0022108997035358104,14651840258.4984,993
45-54,Travel,181801,Security procedures related to traveling,0.32774981437481754,0.005462496906246959,14651840258.4984,993
45-54,Travel,189999,"Traveling, n.e.c.*",1.9772621632750982,0.032954369387918306,14651840258.4984,993
55-64,Sleep,010101,Sleeping,528.5815039601531,8.809691732669219,15086059857.122107,1232
55-64,Sleep,010102,Sleeplessness,4.774208497924774,0.07957014163207957,15086059857.122107,1232
55-64,Sleep,010201,"Washing, dressing and grooming oneself",40.57151649813798,0.676191941635633,15086059857.122107,1232
55-64,Sleep,010301,Health-related self care,3.3905387648975407,0.05650897941495901,15086059857.122107,1232
55-64,Sleep,010401,Personal/Private activities,0.0864168333209347,0.0014402805553489116,15086059857.122107,1232
55-64,Work,050101,"Work, main job",197.75681389984206,3.2959468983307008,15086059857.122107,1232
55-64,Work,050102,"Work, other job(s)",5.720715456206267,0.09534525760343777,15086059857.122107,1232
55-64,Work,050104,Waiting associated with working,0.46577323453056957,0.00776288724217616,15086059857.122107,1232
55-64,Work,050201,"Socializing, relaxing, and leisure as part of job",0.043463747155907416,0.0007243957859317903,15086059857.122107,1232
55-64,Work,050205,Waiting associated with work-related activities,0.005649019694842128,9.41503282473688e-05,15086059857.122107,1232
55-64,Work,050301,"Income-generating hobbies, crafts, and food",0.2981969467162733,0.004969949111937888,15086059857.122107,1232
55-64,Work,050303,Income-generating services,0.304897168229373,0.00508161947048955,15086059857.122107,1232
55-64,Work,050399,"Other income-generating activities, n.e.c.*",1.8621158486035538,0.031035264143392565,15086059857.122107,1232
55-64,Work,050401,Job search activities,1.3424995839885068,0.022374993066475113,15086059857.122107,1232
55-64,Work,050403,Job interviewing,0.04645099904336492,0.0007741833173894153,15086059857.122107,1232
55-64,Education,060102,Taking class for personal interest,0.349361577508265,0.005822692958471084,15086059857.122107,1232
55-64,Education,060301,"Research/homework for class for degree, certification, or licensure",0.7614199413012237,0.012690332355020395,15086059857.122107,1232
55-64,Education,060302,Research/homework for class for pers. interest,0.0927459778230585,0.001545766297050975,15086059857.122107,1232
55-64,Education,060399,Research/homework n.e.c.*,0.11209925552411866,0.0018683209254019776,15086059857.122107,1232
55-64,Household Activities,020101,Interior cleaning,22.34728100927659,0.37245468348794314,15086059857.122107,1232
55-64,Household Activities,020102,Laundry,11.534756961886142,0.19224594936476905,15086059857.122107,1232
55-64,Household Activities,020103,"Sewing, repairing, & maintaining textiles",2.1309786191084763,0.0355163103184746,15086059857.122107,1232
55-64,Household Activities,020104,"Storing interior hh items, inc. food",1.7558735329510597,0.029264558882517663,15086059857.122107,1232
55-64,Household Activities,020199,"Housework, n.e.c.*",0.9289926421563881,0.015483210702606469,15086059857.122107,1232
55-64,Household Activities,020201,Food and drink preparation,33.018466871520445,0.5503077811920074,15086059857.122107,1232
55-64,Household Activities,020202,Food presentation,0.1518709494237897,0.002531182490396495,15086059857.122107,1232
55-64,Household Activities,020203,Kitchen and food clean-up,9.196706694274452,0.1532784449045742,15086059857.122107,1232
55-64,Household Activities,020301,"Interior arrangement, decoration, & repairs",2.377961339550326,0.03963268899250543,15086059857.122107,1232
55-64,Household Activities,020302,Building and repairing furniture,0.8296868249201244,0.01382811374866874,15086059857.122107,1232
55-64,Household Activities,020303,Heating and cooling,0.8566179634461966,0.01427696605743661,15086059857.122107,1232
55-64,Household Activities,020401,Exterior cleaning,3.1914414555043584,0.05319069092507264,15086059857.122107,1232
55-64,Household Activities,020402,"Exterior repair, improvements, & decoration",3.255020681290418,0.05425034468817363,15086059857.122107,1232
55-64,Household Activities,020499,"Exterior maintenance, repair & decoration, n.e.c.*",0.3510848427343321,0.0058514140455722015,15086059857.122107,1232
55-64,Household Activities,020501,"Lawn, garden, and houseplant care",16.32489600320332,0.27208160005338866,15086059857.122107,1232
55-64,Household Activities,020502,"Ponds, pools, and hot tubs",0.16555589965914053,0.0027592649943190086,15086059857.122107,1232
55-64,Household Activities,020601,Care for animals and pets (not veterinary care),5.874013241345933,0.09790022068909889,15086059857.122107,1232
55-64,Household Activities,020602,Walking / exercising / playing with animals,5.830273478224564,0.09717122463707607,15086059857.122107,1232
55-64,Household Activities,020701,Vehicle repair and maintenance (by self),1.8915061986160857,0.031525103310268095,15086059857.122107,1232
55-64,Household Activities,020799,"Vehicles, n.e.c.*",0.0016867049537226983,2.8111749228711636e-05,15086059857.122107,1232
55-64,Household Activities,020801,"Appliance, tool, and toy set-up, repair, & maintenance (by self)",1.2902159456106372,0.02150359909351062,15086059857.122107,1232
55-64,Household Activities,020901,Financial management,1.8156311708091202,0.030260519513485337,15086059857.122107,1232
55-64,Household Activities,020902,Household & personal organization and planning,7.688000577349406,0.12813334295582343,15086059857.122107,1232
55-64,Household Activities,020903,HH & personal mail & messages (except e-mail),0.5443063108499462,0.009071771847499103,15086059857.122107,1232
55-64,Household Activities,020904,HH & personal e-mail and messages,2.4396960633466342,0.040661601055777236,15086059857.122107,1232
